timestamp,merchant_category,amount (INR),transaction_status
2024-06-17,Food,106,SUCCESS
2023-06-10,Food,1124,SUCCESS
2023-08-29,Food,370,SUCCESS
2025-09-07,Shopping,22,SUCCESS
2022-01-09,Other,2999,SUCCESS
2025-12-28,Grocery,1269,SUCCESS
2024-04-02,Shopping,1291,SUCCESS
2025-10-19,Grocery,2228,SUCCESS
2022-12-28,Food,2480,SUCCESS
2023-06-12,Food,258,SUCCESS
2025-04-04,Food,3543,FAILED
2018-05-03,Entertainment,22,SUCCESS
2022-04-04,Food,4649,SUCCESS
2024-10-31,Shopping,22,SUCCESS
2022-11-19,Healthcare,577,SUCCESS
2022-06-16,Food,22,SUCCESS
2023-12-09,Utilities,3946,SUCCESS
2024-11-24,Entertainment,2494,SUCCESS
2025-08-18,Other,22,SUCCESS
2023-04-24,Fuel,3108,SUCCESS
2024-06-26,Education,22,SUCCESS
2023-07-12,Other,205,SUCCESS
2022-08-08,Entertainment,3140,SUCCESS
2024-10-25,Entertainment,1407,SUCCESS
2019-06-29,Other,3311,SUCCESS
2022-12-04,Food,294,SUCCESS
2018-07-29,Shopping,728,SUCCESS
2024-02-26,Food,4727,SUCCESS
2024-11-25,Utilities,22,SUCCESS
2025-03-24,Grocery,803,SUCCESS
2019-05-29,Education,22,SUCCESS
2023-08-25,Fuel,22,SUCCESS
2021-02-23,Utilities,3193,SUCCESS
2025-12-29,Shopping,22,SUCCESS
2024-01-10,Entertainment,4285,SUCCESS
2025-09-23,Food,5447,SUCCESS
2024-09-06,Food,22,SUCCESS
2024-02-19,Food,22,SUCCESS
2025-04-03,Grocery,22,SUCCESS
2022-08-20,Other,1267,SUCCESS
2018-05-14,Food,1202,SUCCESS
2022-11-21,Fuel,1396,SUCCESS
2024-11-30,Entertainment,467,SUCCESS
2022-12-10,Education,1008,SUCCESS
2020-11-29,Food,1867,SUCCESS
2024-05-23,Shopping,3605,SUCCESS
2026-05-02,Shopping,22,FAILED
2020-10-15,Food,1275,SUCCESS
2026-03-21,Fuel,1647,SUCCESS
2021-05-15,Other,2225,SUCCESS
2018-03-02,Healthcare,1417,SUCCESS
2022-08-09,Shopping,622,SUCCESS
2023-03-08,Grocery,22,SUCCESS
2022-07-09,Food,1935,SUCCESS
2022-02-14,Grocery,499,SUCCESS
2025-08-11,Fuel,2232,SUCCESS
2024-09-22,Transport,437,SUCCESS
2022-12-08,Food,3121,SUCCESS
2021-01-10,Utilities,2246,SUCCESS
2022-09-02,Utilities,22,SUCCESS
2024-07-25,Other,177,SUCCESS
2024-11-04,Shopping,479,SUCCESS
2023-08-15,Food,2509,SUCCESS
2018-10-09,Transport,1937,SUCCESS
2018-03-12,Other,4596,SUCCESS
2024-02-05,Food,1977,SUCCESS
2021-08-12,Food,579,SUCCESS
2025-09-02,Other,1330,SUCCESS
2018-03-25,Food,3888,SUCCESS
2022-02-06,Food,746,SUCCESS
2025-04-22,Entertainment,495,SUCCESS
2024-06-15,Food,2757,SUCCESS
2025-03-28,Food,615,SUCCESS
2022-08-21,Healthcare,22,SUCCESS
2021-12-08,Education,2042,SUCCESS
2019-03-19,Food,3255,SUCCESS
2026-02-01,Food,3563,SUCCESS
2026-01-27,Grocery,22,FAILED
2022-08-19,Shopping,2173,SUCCESS
2023-06-19,Shopping,1679,SUCCESS
2024-06-18,Other,2531,FAILED
2026-01-29,Food,5022,SUCCESS
2026-05-18,Grocery,136,SUCCESS
2025-08-01,Other,3575,SUCCESS
2022-06-20,Food,1988,SUCCESS
2023-09-15,Utilities,3664,SUCCESS
2024-03-29,Shopping,1088,SUCCESS
2021-02-18,Grocery,22,SUCCESS
2021-01-02,Entertainment,602,SUCCESS
2022-04-09,Utilities,3891,FAILED
2026-05-13,Shopping,2749,SUCCESS
2025-05-01,Food,2493,SUCCESS
2022-04-16,Grocery,2018,SUCCESS
2026-01-20,Food,3836,SUCCESS
2021-10-26,Other,749,SUCCESS
2021-08-18,Utilities,3471,SUCCESS
2025-11-09,Other,1254,SUCCESS
2023-07-02,Shopping,22,SUCCESS
2026-05-08,Entertainment,22,SUCCESS
2023-04-14,Entertainment,1094,SUCCESS
2020-05-24,Fuel,4110,SUCCESS
2019-09-06,Food,2436,SUCCESS
2022-02-14,Food,2479,FAILED
2026-02-27,Entertainment,22,SUCCESS
2023-01-26,Shopping,22,FAILED
2023-01-11,Grocery,22,SUCCESS
2019-06-04,Utilities,870,SUCCESS
2018-12-12,Entertainment,2568,SUCCESS
2024-11-04,Utilities,1659,SUCCESS
2024-07-30,Food,1314,SUCCESS
2023-01-24,Transport,1351,SUCCESS
2022-12-01,Other,1376,SUCCESS
2020-04-09,Education,100,SUCCESS
2025-08-02,Food,1509,SUCCESS
2023-10-07,Healthcare,1748,SUCCESS
2019-05-31,Food,22,SUCCESS
2022-07-25,Food,2182,SUCCESS
2024-11-26,Food,22,SUCCESS
2021-06-01,Food,4948,SUCCESS
2021-08-05,Food,471,FAILED
2023-11-14,Fuel,1232,SUCCESS
2022-01-26,Utilities,22,SUCCESS
2024-11-08,Healthcare,3263,SUCCESS
2025-02-12,Grocery,22,SUCCESS
2022-04-20,Other,22,SUCCESS
2023-10-10,Fuel,22,SUCCESS
2019-06-27,Other,246,SUCCESS
2025-07-13,Shopping,1197,SUCCESS
2025-02-06,Shopping,2100,SUCCESS
2021-01-08,Entertainment,1014,SUCCESS
2023-11-05,Grocery,1601,SUCCESS
2023-07-04,Food,2058,SUCCESS
2022-04-19,Food,632,SUCCESS
2026-02-02,Transport,22,SUCCESS
2023-03-15,Transport,22,FAILED
2025-08-04,Shopping,2411,SUCCESS
2023-07-30,Shopping,3924,SUCCESS
2019-04-28,Food,22,SUCCESS
2017-12-28,Other,316,SUCCESS
2022-02-03,Grocery,2327,SUCCESS
2020-06-21,Entertainment,2992,SUCCESS
2024-11-30,Healthcare,1283,SUCCESS
2023-12-29,Other,22,FAILED
2024-12-08,Shopping,22,SUCCESS
2022-11-13,Education,1286,SUCCESS
2026-01-24,Shopping,2263,SUCCESS
2025-07-18,Education,2380,SUCCESS
2023-11-19,Food,22,SUCCESS
2025-10-20,Food,2065,SUCCESS
2022-10-07,Other,1988,SUCCESS
2023-07-22,Fuel,2816,SUCCESS
2025-04-21,Utilities,3265,SUCCESS
2023-02-06,Food,2732,SUCCESS
2023-05-07,Other,22,SUCCESS
2025-06-24,Healthcare,2346,SUCCESS
2025-03-21,Entertainment,3265,SUCCESS
2020-01-21,Entertainment,22,SUCCESS
2022-09-04,Grocery,22,SUCCESS
2025-11-29,Utilities,22,SUCCESS
2022-12-30,Utilities,2085,FAILED
2024-10-05,Fuel,1636,SUCCESS
2018-10-24,Food,1431,SUCCESS
2025-06-23,Education,66,SUCCESS
2024-12-02,Healthcare,22,SUCCESS
2025-02-08,Food,1212,SUCCESS
2023-12-08,Fuel,5611,SUCCESS
2022-03-20,Healthcare,1942,SUCCESS
2024-08-12,Grocery,2272,SUCCESS
2024-02-28,Grocery,2760,SUCCESS
2026-01-28,Grocery,849,SUCCESS
2023-08-08,Other,3137,SUCCESS
2023-08-11,Entertainment,22,SUCCESS
2023-11-04,Food,22,SUCCESS
2026-05-20,Entertainment,1998,SUCCESS
2025-01-04,Fuel,1108,SUCCESS
2022-11-23,Grocery,2633,SUCCESS
2026-04-07,Grocery,1614,SUCCESS
2023-04-16,Utilities,22,SUCCESS
2022-07-09,Grocery,2698,SUCCESS
2023-04-06,Utilities,545,SUCCESS
2025-12-24,Fuel,1951,SUCCESS
2024-11-03,Other,22,FAILED
2024-06-02,Grocery,22,SUCCESS
2025-10-24,Utilities,3548,SUCCESS
2025-05-09,Entertainment,1137,SUCCESS
2023-04-24,Healthcare,22,SUCCESS
2023-03-02,Grocery,4089,SUCCESS
2025-07-28,Entertainment,836,SUCCESS
2017-09-23,Food,789,SUCCESS
2025-11-13,Food,5060,SUCCESS
2022-04-24,Grocery,3210,SUCCESS
2024-02-09,Shopping,1883,SUCCESS
2025-12-11,Food,22,SUCCESS
2021-05-29,Shopping,127,SUCCESS
2022-11-02,Food,2114,SUCCESS
2022-05-14,Fuel,141,SUCCESS
2024-12-27,Healthcare,1507,SUCCESS
2025-08-15,Shopping,3239,SUCCESS
2024-12-31,Utilities,2451,SUCCESS
2021-05-18,Fuel,69,SUCCESS
2020-09-19,Entertainment,4427,SUCCESS
2025-06-07,Other,22,SUCCESS
2023-10-31,Entertainment,22,SUCCESS
2021-12-26,Grocery,169,SUCCESS
2020-01-24,Other,22,SUCCESS
2021-09-21,Education,22,SUCCESS
2025-04-17,Other,3590,SUCCESS
2025-05-21,Grocery,1419,SUCCESS
2020-10-15,Transport,22,SUCCESS
2018-07-10,Utilities,1915,SUCCESS
2023-05-31,Grocery,173,SUCCESS
2025-01-04,Healthcare,1765,SUCCESS
2025-02-16,Grocery,22,SUCCESS
2024-05-09,Healthcare,1188,SUCCESS
2025-01-19,Fuel,1447,SUCCESS
2022-01-08,Entertainment,2971,SUCCESS
2021-03-07,Healthcare,4169,SUCCESS
2023-11-23,Grocery,2831,SUCCESS
2026-02-11,Other,2795,SUCCESS
2021-02-15,Entertainment,22,SUCCESS
2024-08-29,Entertainment,434,SUCCESS
2025-02-11,Healthcare,139,SUCCESS
2021-01-05,Utilities,22,SUCCESS
2025-04-03,Grocery,22,SUCCESS
2026-04-29,Entertainment,158,SUCCESS
2022-09-17,Food,2136,SUCCESS
2025-04-26,Utilities,721,SUCCESS
2026-03-09,Shopping,2124,SUCCESS
2024-10-01,Entertainment,2577,SUCCESS
2020-07-05,Other,312,SUCCESS
2018-12-28,Other,5370,SUCCESS
2026-05-08,Healthcare,1692,SUCCESS
2024-08-24,Entertainment,1494,SUCCESS
2023-02-15,Other,22,SUCCESS
2024-12-31,Other,3169,SUCCESS
2020-05-09,Grocery,3434,SUCCESS
2024-09-14,Transport,22,SUCCESS
2025-06-27,Entertainment,22,SUCCESS
2025-06-28,Shopping,22,SUCCESS
2023-11-07,Other,3022,SUCCESS
2020-10-09,Healthcare,664,SUCCESS
2022-05-06,Other,4687,SUCCESS
2023-07-19,Food,22,SUCCESS
2022-02-28,Utilities,4067,SUCCESS
2025-11-29,Entertainment,22,SUCCESS
2026-05-12,Education,22,SUCCESS
2019-12-12,Healthcare,1490,SUCCESS
2021-04-04,Food,902,SUCCESS
2025-12-02,Utilities,2376,SUCCESS
2021-08-07,Food,441,SUCCESS
2022-12-08,Healthcare,1301,SUCCESS
2023-11-05,Food,22,SUCCESS
2023-11-02,Food,2749,SUCCESS
2022-12-26,Grocery,479,SUCCESS
2024-10-18,Shopping,1226,SUCCESS
2019-01-03,Shopping,22,SUCCESS
2026-01-18,Fuel,2577,SUCCESS
2021-02-15,Grocery,3966,SUCCESS
2022-10-29,Education,2039,SUCCESS
2019-11-01,Fuel,1673,SUCCESS
2022-09-01,Grocery,2038,SUCCESS
2024-03-07,Utilities,34,SUCCESS
2025-01-29,Food,1455,SUCCESS
2022-06-19,Grocery,1985,SUCCESS
2021-11-07,Food,925,SUCCESS
2020-05-30,Shopping,395,SUCCESS
2024-02-09,Grocery,3337,SUCCESS
2020-01-06,Food,22,SUCCESS
2025-09-21,Other,3083,SUCCESS
2026-05-05,Grocery,4616,SUCCESS
2019-01-31,Grocery,22,SUCCESS
2025-08-11,Utilities,3819,SUCCESS
2022-09-29,Food,215,SUCCESS
2023-12-31,Food,2450,SUCCESS
2026-05-19,Other,2306,SUCCESS
2022-04-06,Shopping,22,FAILED
2025-09-11,Transport,2436,SUCCESS
2022-01-04,Food,22,SUCCESS
2016-09-08,Shopping,22,SUCCESS
2021-03-26,Grocery,4676,SUCCESS
2025-06-24,Other,22,SUCCESS
2024-10-23,Food,1070,FAILED
2023-03-24,Other,1872,SUCCESS
2024-02-08,Food,1277,SUCCESS
2023-07-24,Education,1868,SUCCESS
2024-08-10,Transport,2845,SUCCESS
2026-04-11,Grocery,136,SUCCESS
2021-11-18,Shopping,22,SUCCESS
2022-02-20,Other,2300,SUCCESS
2026-04-03,Utilities,6090,FAILED
2020-07-27,Entertainment,22,SUCCESS
2023-09-20,Food,2674,SUCCESS
2026-02-11,Healthcare,603,SUCCESS
2026-04-14,Healthcare,47,SUCCESS
2024-12-10,Food,22,SUCCESS
2025-05-16,Fuel,3259,FAILED
2026-05-13,Food,1833,SUCCESS
2025-06-22,Utilities,22,SUCCESS
2024-09-30,Entertainment,2666,FAILED
2024-04-17,Utilities,2571,SUCCESS
2023-01-11,Other,22,SUCCESS
2025-06-09,Food,22,SUCCESS
2021-06-25,Food,22,SUCCESS
2025-10-22,Utilities,22,SUCCESS
2024-06-22,Healthcare,2381,SUCCESS
2021-06-24,Utilities,1782,SUCCESS
2026-03-16,Other,22,SUCCESS
2025-03-13,Food,2737,SUCCESS
2024-11-22,Utilities,22,SUCCESS
2025-08-29,Grocery,1575,SUCCESS
2020-11-10,Shopping,2607,SUCCESS
2023-02-27,Food,22,SUCCESS
2025-10-17,Education,262,SUCCESS
2025-03-08,Utilities,1019,SUCCESS
2024-11-18,Food,22,SUCCESS
2022-03-29,Food,3848,SUCCESS
2025-10-07,Shopping,2472,SUCCESS
2021-04-11,Other,3258,SUCCESS
2024-05-05,Food,2003,SUCCESS
2024-10-11,Other,268,SUCCESS
2019-11-15,Food,3073,SUCCESS
2023-04-22,Fuel,2933,SUCCESS
2026-02-24,Food,22,SUCCESS
2024-10-07,Grocery,22,SUCCESS
2018-04-07,Fuel,4799,SUCCESS
2026-01-21,Utilities,3735,SUCCESS
2019-12-21,Grocery,3229,SUCCESS
2024-10-05,Food,22,SUCCESS
2018-08-14,Other,22,SUCCESS
2021-03-05,Entertainment,22,FAILED
2020-10-16,Grocery,1437,SUCCESS
2025-04-22,Transport,2872,SUCCESS
2025-07-09,Grocery,22,SUCCESS
2022-08-16,Other,3572,SUCCESS
2023-01-02,Food,1139,SUCCESS
2021-09-18,Food,2016,SUCCESS
2017-12-03,Other,22,SUCCESS
2025-01-27,Entertainment,22,SUCCESS
2022-03-01,Other,1671,SUCCESS
2020-01-17,Food,2494,SUCCESS
2023-06-08,Fuel,6210,SUCCESS
2024-09-15,Food,22,SUCCESS
2026-03-10,Utilities,22,SUCCESS
2019-09-29,Utilities,22,SUCCESS
2022-04-01,Food,2121,SUCCESS
2025-07-03,Grocery,1865,SUCCESS
2024-09-30,Healthcare,22,SUCCESS
2021-06-27,Shopping,920,SUCCESS
2023-05-19,Entertainment,4308,SUCCESS
2024-08-03,Entertainment,1869,SUCCESS
2023-05-16,Grocery,833,SUCCESS
2025-08-18,Other,2930,SUCCESS
2025-09-16,Grocery,1874,SUCCESS
2023-10-22,Food,2694,SUCCESS
2024-12-22,Other,838,SUCCESS
2022-03-09,Grocery,3876,SUCCESS
2024-02-12,Education,1834,SUCCESS
2022-09-21,Other,22,SUCCESS
2021-12-14,Entertainment,181,SUCCESS
2021-08-25,Grocery,2829,SUCCESS
2026-05-18,Fuel,2380,SUCCESS
2024-04-11,Shopping,2695,SUCCESS
2026-03-08,Grocery,1129,SUCCESS
2022-05-23,Transport,1548,SUCCESS
2022-07-02,Education,538,SUCCESS
2021-01-12,Utilities,22,SUCCESS
2024-08-08,Other,22,SUCCESS
2020-01-04,Fuel,147,SUCCESS
2023-08-06,Food,29,SUCCESS
2018-11-19,Other,22,SUCCESS
2025-11-03,Food,4203,SUCCESS
2023-02-23,Food,6935,SUCCESS
2025-01-03,Other,22,SUCCESS
2024-07-04,Grocery,1334,SUCCESS
2026-05-04,Grocery,22,SUCCESS
2017-11-01,Fuel,1234,SUCCESS
2021-12-07,Entertainment,2727,SUCCESS
2020-04-19,Utilities,1839,FAILED
2018-10-17,Healthcare,2636,FAILED
2023-05-19,Transport,342,SUCCESS
2023-01-06,Grocery,1043,SUCCESS
2019-02-28,Food,2148,SUCCESS
2026-02-10,Food,3078,SUCCESS
2019-02-15,Grocery,596,SUCCESS
2020-07-07,Entertainment,1427,SUCCESS
2023-02-10,Food,22,SUCCESS
2023-04-10,Other,99,SUCCESS
2022-10-29,Utilities,1315,SUCCESS
2023-02-15,Fuel,1519,SUCCESS
2024-05-30,Other,510,SUCCESS
2025-10-20,Entertainment,2729,SUCCESS
2021-10-19,Other,22,SUCCESS
2024-06-01,Grocery,354,SUCCESS
2023-06-22,Healthcare,1549,SUCCESS
2026-05-10,Other,391,SUCCESS
2024-01-20,Grocery,1416,SUCCESS
2022-10-18,Other,22,SUCCESS
2024-10-05,Utilities,4723,SUCCESS
2024-11-17,Shopping,412,SUCCESS
2021-12-06,Shopping,3383,SUCCESS
2026-01-02,Education,2892,SUCCESS
2024-01-07,Other,2094,SUCCESS
2021-09-22,Utilities,1636,SUCCESS
2024-07-19,Food,22,SUCCESS
2024-05-10,Food,22,SUCCESS
2021-01-29,Food,22,SUCCESS
2025-03-16,Entertainment,2280,SUCCESS
2023-02-17,Food,22,SUCCESS
2025-09-10,Food,46,SUCCESS
2025-07-23,Food,908,SUCCESS
2025-08-16,Fuel,2471,SUCCESS
2021-11-19,Other,2379,SUCCESS
2025-03-13,Food,22,FAILED
2024-11-01,Grocery,22,FAILED
2021-04-22,Utilities,436,SUCCESS
2025-01-22,Grocery,570,SUCCESS
2026-04-01,Transport,1953,SUCCESS
2021-12-01,Shopping,370,SUCCESS
2025-11-29,Grocery,3063,SUCCESS
2025-08-27,Shopping,1124,SUCCESS
2026-05-19,Entertainment,1132,SUCCESS
2026-02-25,Education,815,SUCCESS
2025-06-01,Other,2652,SUCCESS
2025-12-03,Education,22,FAILED
2019-01-01,Entertainment,1583,SUCCESS
2019-01-21,Food,3141,SUCCESS
2020-01-21,Grocery,280,SUCCESS
2024-08-28,Food,1928,SUCCESS
2025-07-09,Other,22,SUCCESS
2025-05-10,Grocery,737,SUCCESS
2025-10-27,Entertainment,2017,SUCCESS
2023-04-20,Food,22,SUCCESS
2019-05-12,Utilities,229,SUCCESS
2024-12-16,Entertainment,22,SUCCESS
2020-09-12,Other,111,SUCCESS
2025-02-21,Other,1919,SUCCESS
2020-07-08,Grocery,1702,FAILED
2024-09-06,Fuel,860,SUCCESS
2024-03-30,Entertainment,2452,SUCCESS
2026-04-10,Grocery,4524,SUCCESS
2026-02-26,Grocery,3279,SUCCESS
2025-04-10,Utilities,1432,SUCCESS
2022-01-06,Grocery,4908,SUCCESS
2022-01-21,Grocery,1730,SUCCESS
2023-06-12,Grocery,4647,SUCCESS
2023-03-12,Education,242,SUCCESS
2022-11-08,Food,2700,SUCCESS
2024-01-16,Grocery,22,SUCCESS
2023-12-03,Shopping,3389,SUCCESS
2024-04-17,Fuel,1518,SUCCESS
2021-05-10,Grocery,1275,SUCCESS
2017-07-16,Food,741,SUCCESS
2026-01-31,Shopping,622,SUCCESS
2025-03-31,Grocery,1386,SUCCESS
2023-12-05,Food,2416,SUCCESS
2021-09-28,Fuel,3369,SUCCESS
2024-06-24,Grocery,4356,SUCCESS
2024-06-26,Grocery,22,SUCCESS
2024-02-20,Utilities,22,FAILED
2019-10-24,Utilities,1712,SUCCESS
2026-04-20,Fuel,22,SUCCESS
2026-03-02,Shopping,22,SUCCESS
2022-08-30,Shopping,22,SUCCESS
2023-09-27,Food,2301,FAILED
2018-11-23,Healthcare,964,SUCCESS
2025-05-19,Other,1219,SUCCESS
2018-03-01,Healthcare,686,SUCCESS
2024-11-07,Education,1609,SUCCESS
2025-09-10,Grocery,5871,SUCCESS
2025-09-03,Grocery,4125,SUCCESS
2024-03-10,Food,22,SUCCESS
2023-04-28,Utilities,3405,SUCCESS
2023-09-04,Grocery,2607,SUCCESS
2023-06-11,Food,1386,SUCCESS
2019-10-17,Shopping,3107,SUCCESS
2024-03-15,Entertainment,513,SUCCESS
2025-10-28,Grocery,2975,SUCCESS
2022-01-17,Other,894,SUCCESS
2023-08-07,Grocery,1889,FAILED
2021-08-11,Food,22,SUCCESS
2020-07-24,Food,932,SUCCESS
2020-03-18,Shopping,2640,SUCCESS
2022-05-28,Shopping,22,SUCCESS
2024-11-30,Entertainment,1666,SUCCESS
2021-08-08,Food,22,SUCCESS
2020-06-12,Grocery,3361,SUCCESS
2024-07-22,Grocery,22,SUCCESS
2020-03-19,Food,631,SUCCESS
2021-10-17,Food,3086,SUCCESS
2023-04-07,Food,2271,SUCCESS
2025-04-25,Shopping,22,SUCCESS
2023-05-21,Other,2131,SUCCESS
2024-04-10,Food,39,FAILED
2023-04-17,Fuel,1800,SUCCESS
2025-04-12,Utilities,2684,SUCCESS
2025-10-29,Utilities,3286,SUCCESS
2023-11-17,Entertainment,2954,SUCCESS
2024-08-14,Food,942,SUCCESS
2022-06-14,Grocery,22,SUCCESS
2023-08-15,Shopping,105,FAILED
2024-11-30,Grocery,2282,SUCCESS
2026-05-21,Transport,596,SUCCESS
2018-05-25,Entertainment,1510,SUCCESS
2022-01-26,Grocery,75,SUCCESS
2025-08-28,Food,22,SUCCESS
2024-07-22,Grocery,22,SUCCESS
2022-04-29,Other,22,SUCCESS
2025-10-27,Fuel,2005,SUCCESS
2026-02-06,Education,5463,SUCCESS
2021-02-16,Grocery,22,SUCCESS
2024-04-29,Shopping,1644,SUCCESS
2022-04-27,Grocery,30,SUCCESS
2025-01-06,Food,141,SUCCESS
2021-10-17,Food,22,SUCCESS
2020-05-20,Other,693,SUCCESS
2023-05-09,Education,22,SUCCESS
2023-06-03,Entertainment,5663,SUCCESS
2022-04-21,Grocery,23,SUCCESS
2021-03-04,Fuel,1897,SUCCESS
2022-11-22,Shopping,1033,SUCCESS
2023-10-23,Shopping,3545,SUCCESS
2023-11-26,Utilities,2443,SUCCESS
2024-11-09,Entertainment,22,SUCCESS
2025-12-24,Entertainment,191,SUCCESS
2024-02-29,Entertainment,3594,SUCCESS
2023-03-09,Food,553,SUCCESS
2024-07-02,Transport,22,SUCCESS
2026-04-15,Fuel,22,SUCCESS
2024-12-29,Utilities,2619,SUCCESS
2025-08-02,Food,22,SUCCESS
2025-08-24,Healthcare,271,SUCCESS
2026-02-28,Food,3484,SUCCESS
2022-10-18,Food,2720,SUCCESS
2023-08-13,Food,1719,SUCCESS
2019-09-02,Healthcare,22,SUCCESS
2025-04-20,Utilities,2546,SUCCESS
2022-05-24,Grocery,22,SUCCESS
2023-08-07,Entertainment,1738,SUCCESS
2024-02-20,Grocery,1171,SUCCESS
2023-07-19,Fuel,1773,SUCCESS
2023-05-26,Food,22,SUCCESS
2021-02-01,Utilities,22,SUCCESS
2022-07-24,Grocery,785,SUCCESS
2025-12-07,Shopping,1478,SUCCESS
2022-07-29,Food,22,SUCCESS
2026-04-03,Fuel,1720,SUCCESS
2026-01-11,Transport,116,SUCCESS
2023-10-27,Food,1576,SUCCESS
2022-11-18,Grocery,409,SUCCESS
2025-04-16,Healthcare,3184,SUCCESS
2020-01-21,Food,2810,SUCCESS
2025-01-19,Food,2416,SUCCESS
2021-06-15,Shopping,2769,SUCCESS
2025-09-28,Shopping,4283,SUCCESS
2023-10-11,Other,120,SUCCESS
2023-03-14,Food,834,SUCCESS
2021-08-21,Fuel,2139,SUCCESS
2020-01-20,Healthcare,1536,SUCCESS
2026-03-08,Food,279,SUCCESS
2025-05-01,Entertainment,22,SUCCESS
2024-04-17,Food,1428,SUCCESS
2019-10-22,Education,651,SUCCESS
2024-06-17,Shopping,22,SUCCESS
2021-12-21,Grocery,888,SUCCESS
2025-06-06,Healthcare,22,SUCCESS
2021-02-03,Shopping,3443,SUCCESS
2020-09-03,Grocery,22,SUCCESS
2025-08-31,Grocery,2448,FAILED
2022-07-21,Education,2992,FAILED
2026-04-20,Grocery,22,SUCCESS
2024-06-09,Fuel,4124,SUCCESS
2022-11-27,Fuel,2548,SUCCESS
2026-02-06,Fuel,1195,SUCCESS
2025-08-27,Shopping,4455,SUCCESS
2021-05-31,Grocery,2957,SUCCESS
2023-08-02,Healthcare,558,SUCCESS
2021-04-11,Grocery,3247,SUCCESS
2026-02-10,Food,736,SUCCESS
2023-03-05,Fuel,1971,SUCCESS
2020-12-13,Grocery,3765,SUCCESS
2025-01-11,Food,22,SUCCESS
2025-12-11,Food,1130,SUCCESS
2018-03-04,Entertainment,1928,SUCCESS
2023-08-31,Healthcare,2006,SUCCESS
2025-12-02,Other,906,SUCCESS
2019-07-18,Food,2634,SUCCESS
2024-08-16,Food,179,SUCCESS
2024-11-07,Entertainment,3866,SUCCESS
2024-10-13,Transport,22,SUCCESS
2021-05-23,Food,3481,FAILED
2023-04-25,Shopping,22,FAILED
2021-09-19,Entertainment,22,SUCCESS
2019-04-06,Healthcare,2357,SUCCESS
2021-11-03,Transport,1940,SUCCESS
2026-02-07,Education,3034,SUCCESS
2023-07-06,Fuel,259,SUCCESS
2024-10-28,Shopping,1920,SUCCESS
2021-03-05,Other,1550,SUCCESS
2025-06-24,Utilities,752,SUCCESS
2025-03-07,Education,2935,SUCCESS
2025-07-15,Grocery,1254,SUCCESS
2021-01-23,Grocery,2935,SUCCESS
2021-06-14,Grocery,22,SUCCESS
2020-12-15,Education,4124,SUCCESS
2024-10-02,Entertainment,2681,SUCCESS
2019-01-28,Fuel,3509,SUCCESS
2022-03-28,Other,1270,SUCCESS
2024-10-18,Food,3271,SUCCESS
2023-09-10,Utilities,257,SUCCESS
2023-12-28,Food,695,SUCCESS
2023-10-06,Shopping,4433,SUCCESS
2025-05-26,Utilities,7212,SUCCESS
2022-05-08,Food,822,SUCCESS
2025-01-07,Utilities,4611,SUCCESS
2024-05-11,Grocery,3918,SUCCESS
2023-02-23,Utilities,3605,SUCCESS
2019-04-21,Other,3692,SUCCESS
2023-04-29,Shopping,2832,SUCCESS
2022-10-15,Shopping,22,SUCCESS
2024-10-08,Food,1192,SUCCESS
2022-09-02,Food,42,SUCCESS
2025-11-08,Utilities,2468,SUCCESS
2022-10-15,Food,1008,SUCCESS
2026-01-05,Shopping,22,SUCCESS
2017-11-05,Food,22,SUCCESS
2020-10-06,Food,22,SUCCESS
2023-08-26,Food,503,SUCCESS
2026-05-16,Food,2476,SUCCESS
2026-04-07,Healthcare,22,SUCCESS
2025-09-23,Other,5164,SUCCESS
2022-07-10,Education,4894,FAILED
2023-10-20,Grocery,4410,SUCCESS
2024-03-25,Healthcare,1762,SUCCESS
2023-04-25,Food,82,SUCCESS
2024-01-16,Entertainment,22,SUCCESS
2021-12-07,Food,22,SUCCESS
2025-04-04,Other,1384,SUCCESS
2026-03-01,Entertainment,672,SUCCESS
2024-09-25,Other,2374,FAILED
2024-03-02,Grocery,3320,SUCCESS
2020-07-05,Healthcare,22,SUCCESS
2024-05-30,Utilities,22,FAILED
2025-10-26,Food,1867,SUCCESS
2025-08-11,Entertainment,4018,SUCCESS
2023-04-06,Healthcare,3956,SUCCESS
2024-11-13,Utilities,1311,FAILED
2026-03-09,Grocery,638,SUCCESS
2025-02-25,Grocery,2224,SUCCESS
2024-03-19,Grocery,1635,SUCCESS
2022-11-28,Entertainment,2292,SUCCESS
2020-06-16,Food,3825,SUCCESS
2024-07-29,Other,22,SUCCESS
2023-12-25,Utilities,3584,SUCCESS
2024-07-08,Transport,22,SUCCESS
2025-08-29,Grocery,22,SUCCESS
2025-04-25,Other,1386,SUCCESS
2024-10-29,Food,1420,SUCCESS
2020-11-09,Other,22,SUCCESS
2025-11-17,Entertainment,2001,SUCCESS
2021-10-26,Grocery,1444,SUCCESS
2020-01-27,Utilities,993,SUCCESS
2025-09-28,Healthcare,22,SUCCESS
2023-06-25,Fuel,3608,SUCCESS
2024-10-30,Healthcare,22,SUCCESS
2019-01-05,Other,1677,SUCCESS
2025-10-17,Other,1502,SUCCESS
2024-02-17,Utilities,22,SUCCESS
2025-09-09,Food,22,SUCCESS
2022-02-14,Grocery,766,SUCCESS
2022-06-14,Food,2138,FAILED
2021-05-27,Entertainment,2061,SUCCESS
2025-06-21,Food,2619,SUCCESS
