timestamp,merchant_category,amount (INR),transaction_status
2025-03-20,Food,106,SUCCESS
2026-02-14,Food,1124,SUCCESS
2023-02-02,Food,370,SUCCESS
2025-06-21,Shopping,22,SUCCESS
2023-05-17,Other,2999,SUCCESS
2022-09-16,Grocery,1269,SUCCESS
2026-01-03,Shopping,1291,SUCCESS
2025-11-14,Grocery,2228,SUCCESS
2022-03-08,Food,2480,SUCCESS
2025-05-01,Food,258,SUCCESS
2025-03-06,Food,3543,FAILED
2019-02-21,Entertainment,22,SUCCESS
2026-05-26,Food,4649,SUCCESS
2025-12-09,Shopping,22,SUCCESS
2018-03-10,Healthcare,577,SUCCESS
2026-02-05,Food,22,SUCCESS
2021-11-09,Utilities,3946,SUCCESS
2023-10-25,Entertainment,2494,SUCCESS
2020-09-24,Other,22,SUCCESS
2024-09-08,Fuel,3108,SUCCESS
2024-12-07,Education,22,SUCCESS
2022-06-30,Other,205,SUCCESS
2026-04-07,Entertainment,3140,SUCCESS
2024-07-15,Entertainment,1407,SUCCESS
2026-04-10,Other,3311,SUCCESS
2021-07-30,Food,294,SUCCESS
2025-04-29,Shopping,728,SUCCESS
2017-12-10,Food,4727,SUCCESS
2021-12-07,Utilities,22,SUCCESS
2024-08-25,Grocery,803,SUCCESS
2024-05-05,Education,22,SUCCESS
2019-05-26,Fuel,22,SUCCESS
2024-08-05,Utilities,3193,SUCCESS
2024-01-25,Shopping,22,SUCCESS
2026-02-07,Entertainment,4285,SUCCESS
2025-11-16,Food,5447,SUCCESS
2023-06-21,Food,22,SUCCESS
2023-10-10,Food,22,SUCCESS
2025-03-31,Grocery,22,SUCCESS
2023-06-06,Other,1267,SUCCESS
2025-05-27,Food,1202,SUCCESS
2024-05-20,Fuel,1396,SUCCESS
2025-09-27,Entertainment,467,SUCCESS
2025-08-06,Education,1008,SUCCESS
2018-11-09,Food,1867,SUCCESS
2025-09-14,Shopping,3605,SUCCESS
2024-06-16,Shopping,22,FAILED
2025-10-16,Food,1275,SUCCESS
2019-07-27,Fuel,1647,SUCCESS
2024-11-11,Other,2225,SUCCESS
2022-01-15,Healthcare,1417,SUCCESS
2023-04-22,Shopping,622,SUCCESS
2024-10-29,Grocery,22,SUCCESS
2026-04-15,Food,1935,SUCCESS
2025-04-27,Grocery,499,SUCCESS
2025-01-20,Fuel,2232,SUCCESS
2024-05-18,Transport,437,SUCCESS
2022-07-23,Food,3121,SUCCESS
2022-01-09,Utilities,2246,SUCCESS
2022-07-06,Utilities,22,SUCCESS
2025-05-19,Other,177,SUCCESS
2022-03-21,Shopping,479,SUCCESS
2023-12-27,Food,2509,SUCCESS
2022-04-11,Transport,1937,SUCCESS
2023-06-27,Other,4596,SUCCESS
2024-07-09,Food,1977,SUCCESS
2026-03-27,Food,579,SUCCESS
2024-10-11,Other,1330,SUCCESS
2025-07-28,Food,3888,SUCCESS
2022-12-10,Food,746,SUCCESS
2025-08-26,Entertainment,495,SUCCESS
2021-02-02,Food,2757,SUCCESS
2025-02-27,Food,615,SUCCESS
2023-12-21,Healthcare,22,SUCCESS
2024-07-18,Education,2042,SUCCESS
2026-03-28,Food,3255,SUCCESS
2026-02-13,Food,3563,SUCCESS
2025-12-28,Grocery,22,FAILED
2023-11-09,Shopping,2173,SUCCESS
2020-11-30,Shopping,1679,SUCCESS
2025-08-11,Other,2531,FAILED
2024-06-19,Food,5022,SUCCESS
2024-09-30,Grocery,136,SUCCESS
2025-04-19,Other,3575,SUCCESS
2023-11-06,Food,1988,SUCCESS
2018-10-09,Utilities,3664,SUCCESS
2026-02-10,Shopping,1088,SUCCESS
2024-07-29,Grocery,22,SUCCESS
2025-09-11,Entertainment,602,SUCCESS
2023-12-27,Utilities,3891,FAILED
2022-03-03,Shopping,2749,SUCCESS
2023-06-24,Food,2493,SUCCESS
2024-08-09,Grocery,2018,SUCCESS
2025-07-05,Food,3836,SUCCESS
2025-08-05,Other,749,SUCCESS
2021-05-24,Utilities,3471,SUCCESS
2020-01-09,Other,1254,SUCCESS
2021-01-22,Shopping,22,SUCCESS
2026-05-25,Entertainment,22,SUCCESS
2026-01-12,Entertainment,1094,SUCCESS
2025-12-08,Fuel,4110,SUCCESS
2024-12-31,Food,2436,SUCCESS
2020-07-02,Food,2479,FAILED
2026-03-14,Entertainment,22,SUCCESS
2021-02-19,Shopping,22,FAILED
2026-02-22,Grocery,22,SUCCESS
2022-04-09,Utilities,870,SUCCESS
2025-11-14,Entertainment,2568,SUCCESS
2025-02-24,Utilities,1659,SUCCESS
2025-06-15,Food,1314,SUCCESS
2018-05-18,Transport,1351,SUCCESS
2023-03-08,Other,1376,SUCCESS
2018-11-06,Education,100,SUCCESS
2022-10-05,Food,1509,SUCCESS
2025-02-27,Healthcare,1748,SUCCESS
2023-11-21,Food,22,SUCCESS
2025-10-18,Food,2182,SUCCESS
2025-10-21,Food,22,SUCCESS
2023-09-09,Food,4948,SUCCESS
2023-12-19,Food,471,FAILED
2024-10-26,Fuel,1232,SUCCESS
2018-08-30,Utilities,22,SUCCESS
2020-06-11,Healthcare,3263,SUCCESS
2024-09-29,Grocery,22,SUCCESS
2025-01-17,Other,22,SUCCESS
2026-04-07,Fuel,22,SUCCESS
2025-04-16,Other,246,SUCCESS
2025-03-04,Shopping,1197,SUCCESS
2025-02-15,Shopping,2100,SUCCESS
2021-09-26,Entertainment,1014,SUCCESS
2024-11-18,Grocery,1601,SUCCESS
2024-01-30,Food,2058,SUCCESS
2023-07-29,Food,632,SUCCESS
2026-05-30,Transport,22,SUCCESS
2019-04-08,Transport,22,FAILED
2026-02-23,Shopping,2411,SUCCESS
2022-08-28,Shopping,3924,SUCCESS
2026-02-05,Food,22,SUCCESS
2023-11-16,Other,316,SUCCESS
2024-10-24,Grocery,2327,SUCCESS
2019-10-02,Entertainment,2992,SUCCESS
2025-05-19,Healthcare,1283,SUCCESS
2023-03-30,Other,22,FAILED
2024-08-13,Shopping,22,SUCCESS
2020-12-30,Education,1286,SUCCESS
2024-09-11,Shopping,2263,SUCCESS
2023-08-30,Education,2380,SUCCESS
2023-10-04,Food,22,SUCCESS
2022-09-11,Food,2065,SUCCESS
2017-12-18,Other,1988,SUCCESS
2023-02-03,Fuel,2816,SUCCESS
2023-07-21,Utilities,3265,SUCCESS
2026-01-08,Food,2732,SUCCESS
2023-04-19,Other,22,SUCCESS
2025-03-23,Healthcare,2346,SUCCESS
2022-11-21,Entertainment,3265,SUCCESS
2024-09-15,Entertainment,22,SUCCESS
2022-09-18,Grocery,22,SUCCESS
2025-11-02,Utilities,22,SUCCESS
2023-01-27,Utilities,2085,FAILED
2023-11-12,Fuel,1636,SUCCESS
2022-06-22,Food,1431,SUCCESS
2021-08-06,Education,66,SUCCESS
2021-11-30,Healthcare,22,SUCCESS
2022-04-01,Food,1212,SUCCESS
2024-02-29,Fuel,5611,SUCCESS
2021-06-25,Healthcare,1942,SUCCESS
2019-12-12,Grocery,2272,SUCCESS
2025-06-07,Grocery,2760,SUCCESS
2026-02-12,Grocery,849,SUCCESS
2024-02-04,Other,3137,SUCCESS
2022-03-05,Entertainment,22,SUCCESS
2024-09-26,Food,22,SUCCESS
2023-10-06,Entertainment,1998,SUCCESS
2024-04-11,Fuel,1108,SUCCESS
2021-05-13,Grocery,2633,SUCCESS
2025-08-28,Grocery,1614,SUCCESS
2026-03-24,Utilities,22,SUCCESS
2020-01-01,Grocery,2698,SUCCESS
2017-04-30,Utilities,545,SUCCESS
2023-02-06,Fuel,1951,SUCCESS
2019-12-04,Other,22,FAILED
2023-10-23,Grocery,22,SUCCESS
2025-04-28,Utilities,3548,SUCCESS
2023-12-18,Entertainment,1137,SUCCESS
2024-08-14,Healthcare,22,SUCCESS
2023-07-12,Grocery,4089,SUCCESS
2019-10-31,Entertainment,836,SUCCESS
2025-04-10,Food,789,SUCCESS
2020-07-19,Food,5060,SUCCESS
2022-12-17,Grocery,3210,SUCCESS
2023-09-19,Shopping,1883,SUCCESS
2025-09-09,Food,22,SUCCESS
2022-09-18,Shopping,127,SUCCESS
2025-08-12,Food,2114,SUCCESS
2023-11-04,Fuel,141,SUCCESS
2025-12-17,Healthcare,1507,SUCCESS
2024-02-15,Shopping,3239,SUCCESS
2021-09-23,Utilities,2451,SUCCESS
2023-03-20,Fuel,69,SUCCESS
2020-11-03,Entertainment,4427,SUCCESS
2020-11-11,Other,22,SUCCESS
2023-12-09,Entertainment,22,SUCCESS
2020-05-20,Grocery,169,SUCCESS
2024-10-11,Other,22,SUCCESS
2025-09-11,Education,22,SUCCESS
2023-07-18,Other,3590,SUCCESS
2020-10-02,Grocery,1419,SUCCESS
2025-09-28,Transport,22,SUCCESS
2026-01-17,Utilities,1915,SUCCESS
2025-11-29,Grocery,173,SUCCESS
2022-07-30,Healthcare,1765,SUCCESS
2023-06-17,Grocery,22,SUCCESS
2024-08-26,Healthcare,1188,SUCCESS
2022-04-29,Fuel,1447,SUCCESS
2019-09-20,Entertainment,2971,SUCCESS
2024-11-17,Healthcare,4169,SUCCESS
2024-07-01,Grocery,2831,SUCCESS
2020-06-08,Other,2795,SUCCESS
2024-07-30,Entertainment,22,SUCCESS
2019-08-19,Entertainment,434,SUCCESS
2025-02-01,Healthcare,139,SUCCESS
2026-02-27,Utilities,22,SUCCESS
2023-01-03,Grocery,22,SUCCESS
2025-07-28,Entertainment,158,SUCCESS
2023-02-03,Food,2136,SUCCESS
2024-10-12,Utilities,721,SUCCESS
2024-02-24,Shopping,2124,SUCCESS
2022-12-13,Entertainment,2577,SUCCESS
2021-12-08,Other,312,SUCCESS
2026-03-27,Other,5370,SUCCESS
2024-09-23,Healthcare,1692,SUCCESS
2018-11-20,Entertainment,1494,SUCCESS
2023-02-07,Other,22,SUCCESS
2023-03-11,Other,3169,SUCCESS
2023-05-30,Grocery,3434,SUCCESS
2026-03-18,Transport,22,SUCCESS
2025-07-03,Entertainment,22,SUCCESS
2022-02-09,Shopping,22,SUCCESS
2023-05-16,Other,3022,SUCCESS
2023-02-12,Healthcare,664,SUCCESS
2025-12-08,Other,4687,SUCCESS
2024-05-30,Food,22,SUCCESS
2026-01-31,Utilities,4067,SUCCESS
2021-04-29,Entertainment,22,SUCCESS
2021-11-25,Education,22,SUCCESS
2024-07-16,Healthcare,1490,SUCCESS
2022-07-02,Food,902,SUCCESS
2021-02-13,Utilities,2376,SUCCESS
2024-05-16,Food,441,SUCCESS
2021-07-22,Healthcare,1301,SUCCESS
2022-10-07,Food,22,SUCCESS
2026-02-16,Food,2749,SUCCESS
2025-03-19,Grocery,479,SUCCESS
2024-09-23,Shopping,1226,SUCCESS
2025-07-11,Shopping,22,SUCCESS
2023-07-05,Fuel,2577,SUCCESS
2025-04-17,Grocery,3966,SUCCESS
2022-03-31,Education,2039,SUCCESS
2025-09-05,Fuel,1673,SUCCESS
2026-04-16,Grocery,2038,SUCCESS
2023-10-16,Utilities,34,SUCCESS
2024-11-25,Food,1455,SUCCESS
2019-05-10,Grocery,1985,SUCCESS
2020-12-24,Food,925,SUCCESS
2021-12-03,Shopping,395,SUCCESS
2022-05-25,Grocery,3337,SUCCESS
2024-07-03,Food,22,SUCCESS
2023-12-22,Other,3083,SUCCESS
2019-06-10,Grocery,4616,SUCCESS
2020-10-13,Grocery,22,SUCCESS
2017-11-21,Utilities,3819,SUCCESS
2022-09-08,Food,215,SUCCESS
2025-05-18,Food,2450,SUCCESS
2023-08-15,Other,2306,SUCCESS
2023-10-15,Shopping,22,FAILED
2024-11-13,Transport,2436,SUCCESS
2025-09-25,Food,22,SUCCESS
2019-11-22,Shopping,22,SUCCESS
2025-02-15,Grocery,4676,SUCCESS
2025-02-11,Other,22,SUCCESS
2025-06-23,Food,1070,FAILED
2024-09-06,Other,1872,SUCCESS
2022-05-08,Food,1277,SUCCESS
2025-12-22,Education,1868,SUCCESS
2021-08-05,Transport,2845,SUCCESS
2019-07-30,Grocery,136,SUCCESS
2017-04-19,Shopping,22,SUCCESS
2023-12-04,Other,2300,SUCCESS
2022-01-05,Utilities,6090,FAILED
2023-11-04,Entertainment,22,SUCCESS
2025-07-22,Food,2674,SUCCESS
2025-01-03,Healthcare,603,SUCCESS
2023-02-06,Healthcare,47,SUCCESS
2022-05-21,Food,22,SUCCESS
2022-07-21,Fuel,3259,FAILED
2025-06-09,Food,1833,SUCCESS
2022-03-30,Utilities,22,SUCCESS
2018-02-21,Entertainment,2666,FAILED
2026-05-09,Utilities,2571,SUCCESS
2022-11-01,Other,22,SUCCESS
2023-03-04,Food,22,SUCCESS
2025-03-14,Food,22,SUCCESS
2023-05-29,Utilities,22,SUCCESS
2025-04-27,Healthcare,2381,SUCCESS
2023-02-22,Utilities,1782,SUCCESS
2020-08-06,Other,22,SUCCESS
2019-12-25,Food,2737,SUCCESS
2023-12-19,Utilities,22,SUCCESS
2025-04-09,Grocery,1575,SUCCESS
2024-11-07,Shopping,2607,SUCCESS
2022-05-28,Food,22,SUCCESS
2023-06-20,Education,262,SUCCESS
2025-04-03,Utilities,1019,SUCCESS
2022-11-10,Food,22,SUCCESS
2021-11-04,Food,3848,SUCCESS
2021-03-10,Shopping,2472,SUCCESS
2026-01-14,Other,3258,SUCCESS
2023-01-16,Food,2003,SUCCESS
2025-02-09,Other,268,SUCCESS
2025-01-10,Food,3073,SUCCESS
2026-03-04,Fuel,2933,SUCCESS
2023-12-26,Food,22,SUCCESS
2023-06-10,Grocery,22,SUCCESS
2026-04-13,Fuel,4799,SUCCESS
2024-01-04,Utilities,3735,SUCCESS
2020-03-17,Grocery,3229,SUCCESS
2023-08-29,Food,22,SUCCESS
2021-06-14,Other,22,SUCCESS
2023-12-06,Entertainment,22,FAILED
2024-06-29,Grocery,1437,SUCCESS
2022-04-06,Transport,2872,SUCCESS
2023-04-28,Grocery,22,SUCCESS
2024-10-27,Other,3572,SUCCESS
2019-12-03,Food,1139,SUCCESS
2024-11-01,Food,2016,SUCCESS
2021-03-27,Other,22,SUCCESS
2024-12-19,Entertainment,22,SUCCESS
2024-08-30,Other,1671,SUCCESS
2019-12-30,Food,2494,SUCCESS
2024-04-27,Fuel,6210,SUCCESS
2022-12-05,Food,22,SUCCESS
2023-12-26,Utilities,22,SUCCESS
2025-01-03,Utilities,22,SUCCESS
2022-06-04,Food,2121,SUCCESS
2025-09-20,Grocery,1865,SUCCESS
2023-07-22,Healthcare,22,SUCCESS
2021-09-09,Shopping,920,SUCCESS
2025-05-10,Entertainment,4308,SUCCESS
2025-01-18,Entertainment,1869,SUCCESS
2022-12-09,Grocery,833,SUCCESS
2023-01-04,Other,2930,SUCCESS
2024-01-20,Grocery,1874,SUCCESS
2024-08-20,Food,2694,SUCCESS
2026-02-06,Other,838,SUCCESS
2022-08-21,Grocery,3876,SUCCESS
2023-06-13,Education,1834,SUCCESS
2022-04-06,Other,22,SUCCESS
2025-09-07,Entertainment,181,SUCCESS
2019-09-08,Grocery,2829,SUCCESS
2022-09-16,Fuel,2380,SUCCESS
2024-05-26,Shopping,2695,SUCCESS
2021-04-04,Grocery,1129,SUCCESS
2025-08-11,Transport,1548,SUCCESS
2024-07-14,Education,538,SUCCESS
2022-10-29,Utilities,22,SUCCESS
2025-02-05,Other,22,SUCCESS
2026-05-20,Fuel,147,SUCCESS
2025-10-15,Food,29,SUCCESS
2025-09-26,Other,22,SUCCESS
2024-09-17,Food,4203,SUCCESS
2022-11-01,Food,6935,SUCCESS
2023-10-13,Other,22,SUCCESS
2021-10-24,Grocery,1334,SUCCESS
2021-04-26,Grocery,22,SUCCESS
2021-11-24,Fuel,1234,SUCCESS
2020-08-22,Entertainment,2727,SUCCESS
2025-03-18,Utilities,1839,FAILED
2022-07-27,Healthcare,2636,FAILED
2023-05-16,Transport,342,SUCCESS
2026-01-11,Grocery,1043,SUCCESS
2018-01-23,Food,2148,SUCCESS
2024-08-26,Food,3078,SUCCESS
2024-04-18,Grocery,596,SUCCESS
2019-07-07,Entertainment,1427,SUCCESS
2024-02-15,Food,22,SUCCESS
2021-08-01,Other,99,SUCCESS
2024-03-01,Utilities,1315,SUCCESS
2023-06-17,Fuel,1519,SUCCESS
2022-08-13,Other,510,SUCCESS
2019-11-25,Entertainment,2729,SUCCESS
2024-08-27,Other,22,SUCCESS
2020-03-16,Grocery,354,SUCCESS
2024-07-26,Healthcare,1549,SUCCESS
2022-10-01,Other,391,SUCCESS
2023-06-02,Grocery,1416,SUCCESS
2019-10-10,Other,22,SUCCESS
2024-04-27,Utilities,4723,SUCCESS
2021-03-18,Shopping,412,SUCCESS
2020-12-04,Shopping,3383,SUCCESS
2021-10-14,Education,2892,SUCCESS
2025-10-23,Other,2094,SUCCESS
2024-08-24,Utilities,1636,SUCCESS
2023-03-11,Food,22,SUCCESS
2019-11-03,Food,22,SUCCESS
2023-05-28,Food,22,SUCCESS
2023-12-18,Entertainment,2280,SUCCESS
2023-02-06,Food,22,SUCCESS
2022-08-06,Food,46,SUCCESS
2025-08-15,Food,908,SUCCESS
2018-08-14,Fuel,2471,SUCCESS
2024-10-16,Other,2379,SUCCESS
2025-12-15,Food,22,FAILED
2025-04-05,Grocery,22,FAILED
2026-04-28,Utilities,436,SUCCESS
2022-08-08,Grocery,570,SUCCESS
2024-12-31,Transport,1953,SUCCESS
2023-01-18,Shopping,370,SUCCESS
2021-07-29,Grocery,3063,SUCCESS
2026-01-28,Shopping,1124,SUCCESS
2022-07-24,Entertainment,1132,SUCCESS
2024-09-17,Education,815,SUCCESS
2025-06-10,Other,2652,SUCCESS
2021-01-28,Education,22,FAILED
2025-11-22,Entertainment,1583,SUCCESS
2022-07-09,Food,3141,SUCCESS
2022-04-16,Grocery,280,SUCCESS
2019-07-27,Food,1928,SUCCESS
2024-03-19,Other,22,SUCCESS
2022-09-03,Grocery,737,SUCCESS
2025-09-15,Entertainment,2017,SUCCESS
2024-11-29,Food,22,SUCCESS
2025-10-13,Utilities,229,SUCCESS
2024-10-17,Entertainment,22,SUCCESS
2024-07-12,Other,111,SUCCESS
2024-12-03,Other,1919,SUCCESS
2021-11-20,Grocery,1702,FAILED
2022-02-13,Fuel,860,SUCCESS
2023-02-13,Entertainment,2452,SUCCESS
2020-08-26,Grocery,4524,SUCCESS
2025-10-14,Grocery,3279,SUCCESS
2020-08-09,Utilities,1432,SUCCESS
2022-04-02,Grocery,4908,SUCCESS
2025-08-31,Grocery,1730,SUCCESS
2024-07-06,Grocery,4647,SUCCESS
2022-02-27,Education,242,SUCCESS
2025-09-16,Food,2700,SUCCESS
2019-11-15,Grocery,22,SUCCESS
2017-05-26,Shopping,3389,SUCCESS
2026-03-22,Fuel,1518,SUCCESS
2020-10-28,Grocery,1275,SUCCESS
2020-11-09,Food,741,SUCCESS
2024-02-22,Shopping,622,SUCCESS
2026-04-01,Grocery,1386,SUCCESS
2019-12-08,Food,2416,SUCCESS
2021-10-02,Fuel,3369,SUCCESS
2025-10-18,Grocery,4356,SUCCESS
2021-12-24,Grocery,22,SUCCESS
2023-03-08,Utilities,22,FAILED
2026-04-12,Utilities,1712,SUCCESS
2022-06-30,Fuel,22,SUCCESS
2023-01-21,Shopping,22,SUCCESS
2022-08-28,Shopping,22,SUCCESS
2026-03-10,Food,2301,FAILED
2024-06-21,Healthcare,964,SUCCESS
2022-10-14,Other,1219,SUCCESS
2019-07-30,Healthcare,686,SUCCESS
2026-02-09,Education,1609,SUCCESS
2024-04-12,Grocery,5871,SUCCESS
2024-03-23,Grocery,4125,SUCCESS
2023-02-07,Food,22,SUCCESS
2023-02-24,Utilities,3405,SUCCESS
2021-03-08,Grocery,2607,SUCCESS
2021-05-07,Food,1386,SUCCESS
2025-03-31,Shopping,3107,SUCCESS
2020-12-16,Entertainment,513,SUCCESS
2026-01-20,Grocery,2975,SUCCESS
2019-05-22,Other,894,SUCCESS
2026-04-22,Grocery,1889,FAILED
2022-09-01,Food,22,SUCCESS
2026-05-21,Food,932,SUCCESS
2024-11-07,Shopping,2640,SUCCESS
2020-09-29,Shopping,22,SUCCESS
2024-08-20,Entertainment,1666,SUCCESS
2021-08-15,Food,22,SUCCESS
2026-02-13,Grocery,3361,SUCCESS
2021-11-18,Grocery,22,SUCCESS
2024-02-20,Food,631,SUCCESS
2025-10-23,Food,3086,SUCCESS
2019-10-11,Food,2271,SUCCESS
2023-07-12,Shopping,22,SUCCESS
2019-04-10,Other,2131,SUCCESS
2025-08-10,Food,39,FAILED
2026-02-19,Fuel,1800,SUCCESS
2026-01-22,Utilities,2684,SUCCESS
2026-02-10,Utilities,3286,SUCCESS
2025-06-15,Entertainment,2954,SUCCESS
2024-11-10,Food,942,SUCCESS
2019-04-05,Grocery,22,SUCCESS
2024-04-03,Shopping,105,FAILED
2022-05-05,Grocery,2282,SUCCESS
2019-01-03,Transport,596,SUCCESS
2023-05-01,Entertainment,1510,SUCCESS
2024-07-25,Grocery,75,SUCCESS
2024-12-03,Food,22,SUCCESS
2023-04-05,Grocery,22,SUCCESS
2024-02-17,Other,22,SUCCESS
2018-06-19,Fuel,2005,SUCCESS
2024-11-18,Education,5463,SUCCESS
2026-03-12,Grocery,22,SUCCESS
2024-02-21,Shopping,1644,SUCCESS
2025-03-12,Grocery,30,SUCCESS
2022-09-04,Food,141,SUCCESS
2024-10-27,Food,22,SUCCESS
2026-05-03,Other,693,SUCCESS
2025-06-20,Education,22,SUCCESS
2023-01-30,Entertainment,5663,SUCCESS
2020-04-26,Grocery,23,SUCCESS
2019-06-10,Fuel,1897,SUCCESS
2023-09-27,Shopping,1033,SUCCESS
2018-03-06,Shopping,3545,SUCCESS
2019-10-28,Utilities,2443,SUCCESS
2022-03-25,Entertainment,22,SUCCESS
2026-01-15,Entertainment,191,SUCCESS
2024-08-25,Entertainment,3594,SUCCESS
2023-01-26,Food,553,SUCCESS
2024-07-28,Transport,22,SUCCESS
2026-02-14,Fuel,22,SUCCESS
2025-12-29,Utilities,2619,SUCCESS
2025-07-03,Food,22,SUCCESS
2025-04-08,Healthcare,271,SUCCESS
2026-05-14,Food,3484,SUCCESS
2026-03-15,Food,2720,SUCCESS
2020-02-02,Food,1719,SUCCESS
2026-01-08,Healthcare,22,SUCCESS
2025-06-29,Utilities,2546,SUCCESS
2022-08-25,Grocery,22,SUCCESS
2020-10-07,Entertainment,1738,SUCCESS
2025-09-06,Grocery,1171,SUCCESS
2024-06-19,Fuel,1773,SUCCESS
2024-08-23,Food,22,SUCCESS
2022-10-28,Utilities,22,SUCCESS
2024-11-15,Grocery,785,SUCCESS
2021-07-03,Shopping,1478,SUCCESS
2020-10-15,Food,22,SUCCESS
2024-04-18,Fuel,1720,SUCCESS
2023-11-08,Transport,116,SUCCESS
2022-10-20,Food,1576,SUCCESS
2018-01-21,Grocery,409,SUCCESS
2023-01-15,Healthcare,3184,SUCCESS
2025-12-25,Food,2810,SUCCESS
2026-04-16,Food,2416,SUCCESS
2025-03-29,Shopping,2769,SUCCESS
2023-09-12,Shopping,4283,SUCCESS
2024-04-20,Other,120,SUCCESS
2021-08-26,Food,834,SUCCESS
2024-10-24,Fuel,2139,SUCCESS
2019-04-12,Healthcare,1536,SUCCESS
2023-08-10,Food,279,SUCCESS
2022-12-29,Entertainment,22,SUCCESS
2023-09-07,Food,1428,SUCCESS
2021-08-24,Education,651,SUCCESS
2026-05-07,Shopping,22,SUCCESS
2023-01-01,Grocery,888,SUCCESS
2019-07-30,Healthcare,22,SUCCESS
2021-08-08,Shopping,3443,SUCCESS
2024-09-17,Grocery,22,SUCCESS
2024-09-08,Grocery,2448,FAILED
2021-06-12,Education,2992,FAILED
2024-01-16,Grocery,22,SUCCESS
2023-10-23,Fuel,4124,SUCCESS
2024-05-19,Fuel,2548,SUCCESS
2023-08-24,Fuel,1195,SUCCESS
2025-08-21,Shopping,4455,SUCCESS
2023-12-28,Grocery,2957,SUCCESS
2024-01-12,Healthcare,558,SUCCESS
2019-06-01,Grocery,3247,SUCCESS
2025-04-23,Food,736,SUCCESS
2025-08-22,Fuel,1971,SUCCESS
2021-04-02,Grocery,3765,SUCCESS
2024-02-18,Food,22,SUCCESS
2020-05-10,Food,1130,SUCCESS
2022-11-23,Entertainment,1928,SUCCESS
2026-02-22,Healthcare,2006,SUCCESS
2024-02-20,Other,906,SUCCESS
2025-10-28,Food,2634,SUCCESS
2026-02-21,Food,179,SUCCESS
2026-03-25,Entertainment,3866,SUCCESS
2022-09-07,Transport,22,SUCCESS
2024-08-26,Food,3481,FAILED
2023-08-21,Shopping,22,FAILED
2021-06-14,Entertainment,22,SUCCESS
2024-09-18,Healthcare,2357,SUCCESS
2025-09-13,Transport,1940,SUCCESS
2024-10-25,Education,3034,SUCCESS
2024-04-26,Fuel,259,SUCCESS
2026-05-22,Shopping,1920,SUCCESS
2025-06-09,Other,1550,SUCCESS
2025-02-07,Utilities,752,SUCCESS
2024-02-27,Education,2935,SUCCESS
2024-12-03,Grocery,1254,SUCCESS
2025-09-01,Grocery,2935,SUCCESS
2022-02-27,Grocery,22,SUCCESS
2024-04-20,Education,4124,SUCCESS
2021-09-23,Entertainment,2681,SUCCESS
2024-06-06,Fuel,3509,SUCCESS
2025-10-14,Other,1270,SUCCESS
2020-01-04,Food,3271,SUCCESS
2026-04-18,Utilities,257,SUCCESS
2025-04-13,Food,695,SUCCESS
2021-06-29,Shopping,4433,SUCCESS
2020-10-11,Utilities,7212,SUCCESS
2018-08-15,Food,822,SUCCESS
2022-07-17,Utilities,4611,SUCCESS
2025-11-04,Grocery,3918,SUCCESS
2021-05-23,Utilities,3605,SUCCESS
2025-07-19,Other,3692,SUCCESS
2025-06-27,Shopping,2832,SUCCESS
2021-10-15,Shopping,22,SUCCESS
2024-03-07,Food,1192,SUCCESS
2025-12-31,Food,42,SUCCESS
2026-05-30,Utilities,2468,SUCCESS
2021-06-25,Food,1008,SUCCESS
2021-03-31,Shopping,22,SUCCESS
2023-10-07,Food,22,SUCCESS
2024-08-22,Food,22,SUCCESS
2020-02-16,Food,503,SUCCESS
2025-04-25,Food,2476,SUCCESS
2021-03-03,Healthcare,22,SUCCESS
2019-07-12,Other,5164,SUCCESS
2020-08-17,Education,4894,FAILED
2023-09-04,Grocery,4410,SUCCESS
2020-11-02,Healthcare,1762,SUCCESS
2023-03-12,Food,82,SUCCESS
2024-04-16,Entertainment,22,SUCCESS
2022-12-28,Food,22,SUCCESS
2018-09-10,Other,1384,SUCCESS
2022-06-02,Entertainment,672,SUCCESS
2022-10-23,Other,2374,FAILED
2023-12-04,Grocery,3320,SUCCESS
2017-10-30,Healthcare,22,SUCCESS
2019-10-01,Utilities,22,FAILED
2023-09-06,Food,1867,SUCCESS
2025-05-27,Entertainment,4018,SUCCESS
2018-02-18,Healthcare,3956,SUCCESS
2024-02-19,Utilities,1311,FAILED
2023-09-14,Grocery,638,SUCCESS
2023-08-24,Grocery,2224,SUCCESS
2025-05-04,Grocery,1635,SUCCESS
2021-12-08,Entertainment,2292,SUCCESS
2023-10-28,Food,3825,SUCCESS
2023-07-08,Other,22,SUCCESS
2023-02-03,Utilities,3584,SUCCESS
2023-12-02,Transport,22,SUCCESS
2024-09-21,Grocery,22,SUCCESS
2019-10-20,Other,1386,SUCCESS
2024-07-26,Food,1420,SUCCESS
2025-06-29,Other,22,SUCCESS
2023-03-20,Entertainment,2001,SUCCESS
2024-03-19,Grocery,1444,SUCCESS
2023-04-09,Utilities,993,SUCCESS
2025-02-20,Healthcare,22,SUCCESS
2025-03-08,Fuel,3608,SUCCESS
2023-01-15,Healthcare,22,SUCCESS
2024-10-02,Other,1677,SUCCESS
2025-12-06,Other,1502,SUCCESS
2024-11-03,Utilities,22,SUCCESS
2021-10-25,Food,22,SUCCESS
2021-01-21,Grocery,766,SUCCESS
2025-11-07,Food,2138,FAILED
2025-06-11,Entertainment,2061,SUCCESS
2020-02-23,Food,2619,SUCCESS
